59,2024-01-11 15:01:56.000000,,"[Medellin, Antioquia, Colombia]",https://cdn.filestackcontent.com/1MJB5dHQQZWYHEpMHVew,Cinchy,https://wellfound.com/company/cinchy/jobs/2892446-technical-support-specialist-colombia,Technical Support Specialist - Colombia,"[Data and Analytics, Information Technology, Software]",6
60,2024-01-19 16:52:23.000000,,"[Kitchener, ON, Canada]",https://cdn.filepicker.io/api/file/FYfQ0q9PRwetfBVUq3eu,Ground News,https://groundnews.bamboohr.com/careers/32,Data Engineer,"[Consumer Products, Content and Publishing, Hardware, Media, Mobile, Platforms, and Apps, Software]",15
61,2024-01-15 14:51:26.000000,,"[Hobart, Australia]",https://cdn.filestackcontent.com/QVTkWuEtQ829o413ktv0,Mona,https://mona.applynow.net.au/jobs/MONA592-data-modeller,Data Modeller,"[Events, Media, Travel and Tourism]",4
62,2024-01-11 16:33:56.000000,,"[New York, USA]",https://cdn.filestackcontent.com/Rf2WKGERQkaOPz0QuMbu,DataCamp,https://boards.greenhouse.io/datacamp/jobs/5615954,Data Science Writer,"[Data and Analytics, Education]",8
63,2024-01-11 16:33:56.000000,,[United Kingdom],https://cdn.filestackcontent.com/Rf2WKGERQkaOPz0QuMbu,DataCamp,https://boards.greenhouse.io/datacamp/jobs/5607107,Data Science Writer,"[Data and Analytics, Education]",8
64,2024-01-11 15:37:21.000000,,"[Nova Scotia, Canada]",https://cdn.filestackcontent.com/kelDLe4yS6KiYbrP9v6w,Milk Moovement,https://jobs.lever.co/milk-moovement/5b69f741-cd69-4fe0-9deb-76a8efa818a0,Data Engineer II (Remote Canada),"[Agriculture and Farming, Food, Information Technology, Internet Services, Software, Transportation]",4
65,2024-01-11 13:28:19.000000,,"[Canada, Remote]",https://cdn.filestackcontent.com/wJ26vz8TOmtnzbYbEiyu,Bench,https://boards.greenhouse.io/bench/jobs/5613093,"Senior Manager, Analytics - 12-18 Month Contract","[Finance, Professional Services]",4
66,2024-01-10 13:19:08.000000,,"[Ireland, France, Italy, Spain, Brazil, Poland, Netherlands, Germany, Argentina, Romania, Czechia, Russia, Hungary, Lithuania, Belgium, Portugal, Bulgaria, Greece, Slovakia, United Kingdom]",https://cdn.filestackcontent.com/vJVcOPluSjeFw3GkmDJc,telnyx,https://boards.greenhouse.io/telnyx54/jobs/5849201003,Machine Learning Engineer - AI Pipeline (LATM / EMEA - Remote),"[Hardware, Information Technology, Internet Services, Software, Telecommunication]",15
67,2024-01-09 16:46:31.000000,,"[Indianapolis, IN, USA]",https://cdn.filestackcontent.com/E4zy52kPQcyND4AyvcRx,ConverSight.ai,https://www.linkedin.com/jobs/view/data-analyst-at-conversight-3801963109,Data Analyst,"[Data and Analytics, DeepTech, Information Technology, Software]",6
68,2024-01-09 15:53:49.000000,,"[San Francisco, CA, USA]","https://cdn.filestackcontent.com/output=f:webp,t:true,q:80,c:true/cache=expiry:max/resize=w:340/H7xFZ33QhSiSraYPeJXg",TomoCredit,https://tomocredit.applytojob.com/apply/blujYplZHj/Senior-Data-Engineer,Senior Data Engineer,"[Finance, Lending and Investments]",4
